CrashId,Latitude,Longitude,Town Name,Date Of Crash,Crash Severity,Most Severe Injury,Route Class,Route Class Text Format,Road Number,Road Description,Roadway Name,Intersecting Roadway Name,Landmark Description,corridor
809864,41.742312,-72.716921,West Hartford,5/6/21,A,B,4,Local,342,NEW PARK AV,NEW PARK AV,FLATBUSH AV,,New Park Ave
811148,41.769167,-72.743496,West Hartford,5/7/21,O,O,4,Local,177,FERN ST,FERN ST,,North Main Street,
811147,41.760718,-72.746221,West Hartford,5/7/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Walden Street,Farmington Ave
814172,41.771213,-72.720764,West Hartford,5/8/21,O,O,4,Local,517,WALBRIDGE RD,WALBRIDGE RD,,Fern Street,
812357,41.756276,-72.729516,West Hartford,5/9/21,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,,South Quaker Lane,
810636,41.745949,-72.717061,West Hartford,5/9/21,O,O,4,Local,288,LEVESQUE AV,LEVESQUE AV,,Prospect Avenue,
816258,41.74301,-72.73016,West Hartford,5/10/21,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,FLATBUSH AV,,Quaker Lane South
810637,41.72897396,-72.71493089,West Hartford,5/10/21,O,O,4,Local,466,STANWOOD ST,STANWOOD ST,STANWOOD ST,,
816616,41.72279,-72.73856,West Hartford,5/11/21,A,C,4,Local,52,BRIAN RD,BRIAN RD,,Sampson Street,
811535,41.75695,-72.73628,West Hartford,5/11/21,O,O,4,Local,42,BOULEVARD,BOULEVARD,TROUT BROOK DR,,Trout Brook south
812374,41.75533,-72.76412,West Hartford,5/12/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,MOUNTAIN RD NO 1,,Farmington Ave
814566,41.758479,-72.715128,West Hartford,5/13/21,A,C,4,Local,394,PROSPECT AV,PROSPECT AV,WEST BEACON ST,,Prospect Ave
814182,41.74944,-72.754658,West Hartford,5/13/21,O,O,4,Local,273,KING RD,KING RD,,Spring Lane,
813083,41.733378,-72.723697,West Hartford,5/13/21,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,,New Britain Avenue,New Park Ave
812678,41.75847,-72.72924,West Hartford,5/13/21,O,O,4,Local,42,BOULEVARD,BOULEVARD,QUAKER LANE SO,,Quaker Lane South
816892,41.76204,-72.74179,West Hartford,5/14/21,O,,4,Local,169,FARMINGTON AV,FARMINGTON AV,NORTH MAIN ST,,Farmington Ave
816617,41.75414,-72.76816,West Hartford,5/14/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,OLD MILL LA,Old Mill Lane,Farmington Ave
813416,41.762145,-72.741433,West Hartford,5/14/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,North Main Street,Farmington Ave
813084,41.763019,-72.737699,West Hartford,5/15/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Troutbrook drive,Farmington Ave
813086,41.76295,-72.7382,West Hartford,5/16/21,A,C,4,Local,169,FARMINGTON AV,FARMINGTON AV,TROUT BROOK DR,,Farmington Ave
812786,41.759091,-72.719228,West Hartford,5/16/21,O,O,4,Local,163,FAIRLAWN ST,FAIRLAWN ST,,Boulevard,
812785,41.744052,-72.759547,West Hartford,5/16/21,O,O,4,Local,411,RIDGEWOOD RD,RIDGEWOOD RD,,Sunrise Hill Drive,
814388,41.785109,-72.746902,West Hartford,5/17/21,A,C,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Albany Avenue,North Main from Center
814186,41.73272683,-72.7365499,West Hartford,5/17/21,O,O,4,Local,109,CORTLAND ST,CORTLAND ST,,New Britain Avenue,New Britain Ave
814185,41.752131,-72.715052,West Hartford,5/17/21,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,KANE ST,Prospect Ave
814184,41.77891,-72.73498,West Hartford,5/17/21,O,O,4,Local,14,ASYLUM AV,ASYLUM AV,,Ballard Drive,Asylum Ave
814183,41.756721,-72.726822,West Hartford,5/17/21,O,O,4,Local,371,PARK RD,PARK RD,,Fairfax Avenue,Park Rd east
814690,41.76471,-72.729,West Hartford,5/18/21,A,B,4,Local,169,FARMINGTON AV,FARMINGTON AV,NORTH QUAKER LA,,Farmington Ave
934836,41.787156,-72.715296,West Hartford,5/19/21,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,,Albany Ave
814293,41.784957,-72.746852,West Hartford,5/19/21,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Albany ave.,North Main from Center
814292,41.76516,-72.76471,West Hartford,5/19/21,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,,Fern Street,
814291,41.76332,-72.74133,West Hartford,5/19/21,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,BRACE RD,,
816962,41.76941,-72.737574,West Hartford,5/20/21,O,O,4,Local,177,FERN ST,FERN ST,,Trout Brook Drive,
816675,41.732959,-72.735332,West Hartford,5/20/21,O,O,4,Local,314,MAYFLOWER ST,MAYFLOWER ST,,New Britain Avenue,New Britain Ave
816279,41.73633,-72.73038,West Hartford,5/20/21,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,QUAKER LANE SO,,Quaker Lane South
816678,41.732845,-72.731408,West Hartford,5/21/21,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,,New Britain Avenue,New Britain Ave
814296,41.73282,-72.7583,West Hartford,5/21/21,O,O,4,Local,411,RIDGEWOOD RD,RIDGEWOOD RD,BEECHWOOD RD,,
929027,41.762444,-72.715641,West Hartford,5/23/21,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,WARRENTON AV,,Prospect Ave
814297,41.78374,-72.73935,West Hartford,5/23/21,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,HAYNES RD NO 1,,
815169,41.75092,-72.75488,West Hartford,5/24/21,A,C,4,Local,433,SEDGWICK RD,SEDGWICK RD,TUNXIS RD,,Sedgwick Rd
815168,41.754962,-72.765272,West Hartford,5/24/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Mountain Rd.,Farmington Ave
818816,41.768704,-72.737589,West Hartford,5/25/21,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Fern Street,
818770,41.78258,-72.74657,West Hartford,5/25/21,A,B,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,HAYNES RD NO 1,,North Main from Center
815170,41.76336,-72.73641,West Hartford,5/25/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Arnold Way,Farmington Ave
814691,41.761823,-72.741793,West Hartford,5/25/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,SOUTH MAIN ST NO 2,,Farmington Ave
816280,41.74234,-72.71687,West Hartford,5/26/21,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,FLATBUSH AV,,New Park Ave
815171,41.75467,-72.73534,West Hartford,5/26/21,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,PARK RD,,Trout Brook south
818269,41.74913,-72.720749,West Hartford,5/27/21,O,O,4,Local,81,CAYA AV,CAYA AV,,Oakwood Avenue,
818271,41.76967,-72.731545,West Hartford,5/28/21,A,B,4,Local,177,FERN ST,FERN ST,CUMBERLAND RD,,
817044,41.73843,-72.72953,West Hartford,5/28/21,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,,Parkview Road,Quaker Lane South
817043,41.7588,-72.74093,West Hartford,5/28/21,O,O,4,Local,319,MEMORIAL RD,MEMORIAL RD,,BURR ST,
816682,41.7324,-72.758252,West Hartford,5/28/21,O,O,4,Local,411,RIDGEWOOD RD,RIDGEWOOD RD,BEECHWOOD RD,Beechwood Road,
816681,41.753005,-72.743816,West Hartford,5/28/21,O,O,4,Local,433,SEDGWICK RD,SEDGWICK RD,,South Main Street,South Main to NB
816680,41.75054,-72.75707,West Hartford,5/28/21,A,B,4,Local,433,SEDGWICK RD,SEDGWICK RD,FAIRLEE RD,,Sedgwick Rd
818272,41.75533,-72.76412,West Hartford,5/29/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,MOUNTAIN RD NO 1,,Farmington Ave
817048,41.76974,-72.72886,West Hartford,5/30/21,A,C,4,Local,177,FERN ST,FERN ST,NORTH QUAKER LA,,
817050,41.73633,-72.73038,West Hartford,6/1/21,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,,Trout Brook Drive,Quaker Lane South
819804,41.730883,-72.738611,West Hartford,6/2/21,O,O,4,Local,113,CRAIG PL,CRAIG PL,WESTGATE ST,,
818294,41.76064285,-72.74150898,West Hartford,6/2/21,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,Farmington Avenue,
818275,41.764918,-72.735927,West Hartford,6/2/21,O,O,4,Local,416,ROBIN RD,ROBIN RD,,Milton st.,
818274,41.74234,-72.71687,West Hartford,6/2/21,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,FLATBUSH AV,,New Park Ave
818234,41.78275,-72.73817,West Hartford,6/2/21,A,B,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Lawler Road,
817052,41.749216,-72.71517,West Hartford,6/2/21,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,CAYA AV,,Prospect Ave
817051,41.78656,-72.74094,West Hartford,6/2/21,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,44-E,,Albany Ave
818297,41.771665,-72.72851,West Hartford,6/3/21,O,O,4,Local,349,NORTH QUAKER LA,NORTH QUAKER LA,,Fern Street,
818296,41.745707,-72.759974,West Hartford,6/3/21,O,O,4,Local,411,RIDGEWOOD RD,RIDGEWOOD RD,,Tunxis Road,
818295,41.777472,-72.71615,West Hartford,6/3/21,A,C,4,Local,14,ASYLUM AV,ASYLUM AV,,Sycamore Road,Asylum Ave
818818,41.75994,-72.73918,West Hartford,6/4/21,A,C,4,Local,401,RAYMOND RD,RAYMOND RD,MEMORIAL RD,,
818299,41.75543,-72.75037,West Hartford,6/4/21,O,O,4,Local,42,BOULEVARD,BOULEVARD,RIGGS AV,,Boulevard west
818837,41.783331,-72.746627,West Hartford,6/5/21,A,B,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,HAYNES RD NO 1,,North Main from Center
818304,41.7659,-72.764813,West Hartford,6/5/21,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,,Fern St.,
818303,41.75184,-72.71504,West Hartford,6/5/21,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,KANE ST,Kane St,Prospect Ave
819034,41.737689,-72.729787,West Hartford,6/6/21,A,B,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,,Talcott Road,Quaker Lane South
820916,41.771275,-72.723485,West Hartford,6/7/21,A,B,4,Local,181,FERNWOOD RD,FERNWOOD RD,,Fernwood Road,
827382,41.754457,-72.736473,West Hartford,6/8/21,O,O,4,Local,371,PARK RD,PARK RD,,TROUT BROOK DR,Park Rd west
821891,41.75426,-72.73739,West Hartford,6/8/21,A,C,4,Local,371,PARK RD,PARK RD,501-S,,Park Rd west
819806,41.775315,-72.74533,West Hartford,6/8/21,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Linbrook Road,North Main from Center
827441,41.73718,-72.723425,West Hartford,6/9/21,O,O,4,Local,486,TALCOTT RD,TALCOTT RD,,New Park Avenue,
820324,41.7518,-72.74342,West Hartford,6/9/21,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,Park Road,
818863,41.74234,-72.71687,West Hartford,6/9/21,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,FLATBUSH AV,,New Park Ave
821893,41.761719,-72.740547,West Hartford,6/10/21,O,O,4,Local,261,ISHAM RD,ISHAM RD,,Isham Road,
820962,41.756316,-72.743749,West Hartford,6/10/21,A,B,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,BOULEVARD,,South Main to NB
820928,41.7982,-72.74583,West Hartford,6/10/21,O,O,4,Local,275,KING PHILIP DR,KING PHILIP DR,OLD MEADOW RD,,
820927,41.75467,-72.73534,West Hartford,6/10/21,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,PARK RD,,Trout Brook south
835835,41.74015,-72.73049,West Hartford,6/11/21,A,B,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,,Exeter,
821907,41.76482,-72.72763,West Hartford,6/11/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,LILLEY RD,,Farmington Ave
821894,41.762501,-72.74002,West Hartford,6/11/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,RAYMOND RD,,Farmington Ave
822247,41.74223,-72.716613,West Hartford,6/12/21,A,B,4,Local,185,FLATBUSH AV,FLATBUSH AV,,New Park Avenue,
822364,41.74574,-72.72116,West Hartford,6/15/21,O,O,4,Local,617,OAKWOOD AV NO 2,OAKWOOD AV NO 2,LEVESQUE AV,,
821953,41.757546,-72.719832,West Hartford,6/15/21,O,O,4,Local,371,PARK RD,PARK RD,FAIRLAWN ST,,Park Rd east
821910,41.78701,-72.75101,West Hartford,6/15/21,A,C,4,Local,170,FARMSTEAD LA,FARMSTEAD LA,,Overhill Rd.,
822367,41.759663,-72.744374,West Hartford,6/16/21,O,O,4,Local,282,LA SALLE RD,LA SALLE RD,,Arapahoe Road,
822366,41.75543,-72.75037,West Hartford,6/16/21,A,C,4,Local,42,BOULEVARD,BOULEVARD,RIGGS AV,,Boulevard west
821957,41.752011,-72.729146,West Hartford,6/16/21,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,,St James,Quaker Lane South
821956,41.7748,-72.75081,West Hartford,6/16/21,O,O,4,Local,64,BROOKSIDE DR,BROOKSIDE DR,,Brookside Pl,
827141,41.759434,-72.724016,West Hartford,6/17/21,A,B,4,Local,42,BOULEVARD,BOULEVARD,,Whiting Lane,Boulevard east
822907,41.72748,-72.7371,West Hartford,6/17/21,O,O,4,Local,153,ELMFIELD ST NO 1,ELMFIELD ST NO 1,COLONIAL ST,,
822653,41.75672,-72.76397,West Hartford,6/17/21,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,ROBERTS LA,,
822370,41.737381,-72.729864,West Hartford,6/17/21,A,C,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,TALCOTT RD,,Quaker Lane South
822368,41.725639,-72.721713,West Hartford,6/17/21,O,O,4,Local,121,CUSTER ST,CUSTER ST,,Shield Street,
822249,41.76180175,-72.742196,West Hartford,6/17/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,SOUTH MAIN ST NO 2,,Farmington Ave
827442,41.786265,-72.766167,West Hartford,6/18/21,A,C,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,,Albany Avenue,
822386,41.754575,-72.735854,West Hartford,6/19/21,O,O,4,Local,371,PARK RD,PARK RD,,Trout Brook Drive,Park Rd west
822250,41.75022,-72.76354,West Hartford,6/19/21,O,O,4,Local,433,SEDGWICK RD,SEDGWICK RD,MOUNTAIN RD NO 1,,
825549,41.754287,-72.767444,West Hartford,6/21/21,O,,4,Local,169,FARMINGTON AV,FARMINGTON AV,OLD MILL LA,,Farmington Ave
822920,41.755396,-72.764061,West Hartford,6/21/21,A,B,4,Local,169,FARMINGTON AV,FARMINGTON AV,MOUNTAIN RD NO 1,,Farmington Ave
827159,41.752552,-72.74389,West Hartford,6/22/21,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,SEDGWICK RD,South Main to NB
985810,41.773808,-72.715244,West Hartford,6/23/21,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,Asylum Avenue ,Prospect Ave
825550,41.76204,-72.74179,West Hartford,6/23/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,NORTH MAIN ST,,Farmington Ave
822923,41.76002,-72.71825,West Hartford,6/23/21,O,O,4,Local,42,BOULEVARD,BOULEVARD,SOUTH HIGHLAND ST,,Boulevard east
822922,41.7559,-72.73579,West Hartford,6/23/21,A,B,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,VERA ST,,Trout Brook south
827161,41.751829,-72.729127,West Hartford,6/24/21,A,B,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,FENNBROOK RD,,Quaker Lane South
825916,41.76849,-72.746992,West Hartford,6/24/21,A,B,4,Local,177,FERN ST,FERN ST,BRUNSWICK AV,,
823026,41.73223,-72.72515,West Hartford,6/24/21,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,,631 New Park Avenue,
822941,41.72728,-72.72012,West Hartford,6/24/21,O,O,4,Local,257,HURLBUT ST,HURLBUT ST,SHIELD ST,,
827162,41.75184,-72.71504,West Hartford,6/25/21,A,B,4,Local,394,PROSPECT AV,PROSPECT AV,KANE ST,,Prospect Ave
986189,41.756445,-72.714826,West Hartford,6/27/21,A,B,4,Local,394,PROSPECT AV,PROSPECT AV,Park St,,Prospect Ave
827368,41.76043,-72.72935,West Hartford,6/28/21,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,KINGSWOOD RD,Kingswood Rd.,Quaker Lane South
826939,41.75457,-72.73554,West Hartford,6/28/21,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,PARK RD,,Trout Brook south
986212,41.774166,-72.715197,West Hartford,6/29/21,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,Fern Street,Prospect Ave
833671,41.76204,-72.74179,West Hartford,6/29/21,A,B,4,Local,169,FARMINGTON AV,FARMINGTON AV,NORTH MAIN ST,,Farmington Ave
827588,41.75667,-72.73854,West Hartford,6/29/21,O,O,4,Local,42,BOULEVARD,BOULEVARD,RAYMOND RD,Boulevard,Boulevard midwest
984931,41.761588,-72.715553,West Hartford,6/30/21,A,C,4,Local,394,PROSPECT AV,PROSPECT AV,FAIRVIEW ST,,Prospect Ave
833775,41.77299,-72.73898,West Hartford,6/30/21,O,O,4,Local,61,BROOKLINE DR,BROOKLINE DR,MONTCLAIR DR,,
828816,41.73633,-72.73038,West Hartford,6/30/21,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,QUAKER LANE SO,,Quaker Lane South
825343,41.759014,-72.742455,West Hartford,6/30/21,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,Ellsworth Road,South Main to NB
829621,41.78372,-72.73932,West Hartford,7/1/21,A,C,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,HAYNES RD NO 1,Haynes,
828617,41.75976,-72.72107,West Hartford,7/1/21,O,O,4,Local,42,BOULEVARD,BOULEVARD,BEVERLY RD,,Boulevard east
827829,41.77925,-72.74615,West Hartford,7/2/21,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,ASYLUM AV,,North Main from Center
826863,41.75417,-72.75918,West Hartford,7/3/21,A,B,4,Local,42,BOULEVARD,BOULEVARD,GARFIELD RD,,Boulevard west
828650,41.76085235,-72.74209904,West Hartford,7/4/21,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,Farmington Avenue,South Main to NB
828641,41.74765,-72.71525,West Hartford,7/4/21,A,B,4,Local,394,PROSPECT AV,PROSPECT AV,MOZART ST,,Prospect Ave
828639,41.77493,-72.73615,West Hartford,7/4/21,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,1252 Trout Brook Dr,
831218,41.78739,-72.76624,West Hartford,7/5/21,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,,ALBANY AVE,Albany Ave
828654,41.743152,-72.720639,West Hartford,7/6/21,A,B,4,Local,617,OAKWOOD AV NO 2,OAKWOOD AV NO 2,,Flatbush Avenue,
828651,41.77005,-72.73702505,West Hartford,7/6/21,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Fern Street,
987950,41.765608,-72.716131,West Hartford,7/8/21,A,B,4,Local,169,FARMINGTON AV,FARMINGTON AV,FARMINGTON AV,,Prospect Ave
829990,41.73288,-72.758235,West Hartford,7/8/21,O,O,4,Local,411,RIDGEWOOD RD,RIDGEWOOD RD,BEECHWOOD RD,,
984819,41.76252,-72.71568,West Hartford,7/9/21,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,WARRENTON AV,,Prospect Ave
831682,41.785446,-72.746924,West Hartford,7/9/21,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Albany Ave.,North Main from Center
830237,41.757539,-72.72915,West Hartford,7/9/21,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,,Vera St,Quaker Lane South
830193,41.73982149,-72.71852547,West Hartford,7/9/21,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,,Darcy St.,
833350,41.736361,-72.743606,West Hartford,7/10/21,O,O,4,Local,26,BEECHWOOD RD,BEECHWOOD RD,,South Main Street,
831250,41.76171,-72.743126,West Hartford,7/10/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,LaSalle Rd,Farmington Ave
831222,41.75667,-72.73854,West Hartford,7/10/21,A,B,4,Local,42,BOULEVARD,BOULEVARD,RAYMOND RD,,Boulevard midwest
829656,41.763539,-72.735408,West Hartford,7/10/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Robin Road,Farmington Ave
828936,41.77314663,-72.74494881,West Hartford,7/10/21,A,B,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Linbrook Road,North Main from Center
829603,41.75467,-72.73534,West Hartford,7/11/21,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,PARK RD,,Trout Brook south
832887,41.742893,-72.716411,West Hartford,7/12/21,A,B,4,Local,342,NEW PARK AV,NEW PARK AV,,Flatbush Avenue,New Park Ave
829979,41.76114,-72.74478,West Hartford,7/13/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,LA SALLE RD,,Farmington Ave
831869,41.769052,-72.728895,West Hartford,7/14/21,O,O,4,Local,349,NORTH QUAKER LA,NORTH QUAKER LA,,Fern Street,
832888,41.78492653,-72.74667181,West Hartford,7/15/21,A,B,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Albany Avenue,North Main from Center
831897,41.760397,-72.744544,West Hartford,7/15/21,O,O,4,Local,282,LA SALLE RD,LA SALLE RD,,Farmington Avenue,
830238,41.74972,-72.76818,West Hartford,7/15/21,O,O,4,Local,68,BUENA VISTA RD,BUENA VISTA RD,,Cornerstone Drive,
835307,41.758333,-72.742734,West Hartford,7/16/21,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,Ellsworth Rd.,South Main to NB
831910,41.791235,-72.742581,West Hartford,7/16/21,O,O,4,Local,330,MOHAWK DR,MOHAWK DR,,King Philip Dr.,
831909,41.76295,-72.7382,West Hartford,7/16/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,TROUT BROOK DR,,Farmington Ave
845317,41.746731,-72.718251,West Hartford,7/17/21,A,C,4,Local,41,BOULANGER AV,BOULANGER AV,,oakwood avenue,
839889,41.760423,-72.747226,West Hartford,7/17/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Walden Street,Farmington Ave
832127,41.750903,-72.734066,West Hartford,7/17/21,O,O,4,Local,175,FENNBROOK RD,FENNBROOK RD,,Trout Brook Dr.,
831911,41.728126,-72.72406,West Hartford,7/17/21,A,C,4,Local,457,SOUTH ST,SOUTH ST,ROSE AV,,
832128,41.798931,-72.746207,West Hartford,7/19/21,A,B,4,Local,275,KING PHILIP DR,KING PHILIP DR,,Hilldale Road,
992122,41.75644641,-72.71480056,West Hartford,7/20/21,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,WEST BOULEVARD,,Prospect Ave
832181,41.76237,-72.729386,West Hartford,7/20/21,A,B,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,GARDEN LA,,Quaker Lane South
832180,41.75340502,-72.74362654,West Hartford,7/20/21,A,C,4,Local,371,PARK RD,PARK RD,SOUTH MAIN ST NO 2,,South Main to NB
832157,41.74234,-72.71687,West Hartford,7/20/21,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,FLATBUSH AV,,New Park Ave
836523,41.76011,-72.74815,West Hartford,7/21/21,O,O,4,Local,569,WOODROW ST,WOODROW ST,,Farmington Avenue,Farmington Ave
835860,41.759593,-72.722632,West Hartford,7/21/21,A,C,4,Local,42,BOULEVARD,BOULEVARD,ARNOLDALE RD,,Boulevard east
833351,41.76969,-72.73019,West Hartford,7/21/21,A,C,4,Local,177,FERN ST,FERN ST,AUBURN RD,,
833352,41.794126,-72.766771,West Hartford,7/22/21,O,O,4,Local,334,MOUNTAIN RD NO 1,MOUNTAIN RD NO 1,,Apple Hill Road,
835323,41.76309,-72.741868,West Hartford,7/23/21,A,C,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Loomis Drive,North Main from Center
834948,41.763977,-72.738432,West Hartford,7/23/21,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Farmington Avenue,
835324,41.76064285,-72.74150898,West Hartford,7/24/21,A,B,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,Noah Webster Library,
834949,41.761375,-72.74405,West Hartford,7/24/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Brace Rd.,Farmington Ave
834149,41.752559,-72.71504,West Hartford,7/24/21,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,Kane Street,Prospect Ave
835863,41.746571,-72.721265,West Hartford,7/25/21,A,C,4,Local,617,OAKWOOD AV NO 2,OAKWOOD AV NO 2,BOULANGER AV,,
833629,41.77439,-72.77782,West Hartford,7/25/21,A,A,4,Local,577,TANAGER DR,TANAGER DR,WESTMONT,,
833607,41.754174,-72.737823,West Hartford,7/25/21,O,O,4,Local,371,PARK RD,PARK RD,RAYMOND RD,,Park Rd west
835877,41.761851,-72.741874,West Hartford,7/26/21,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,Farmington Avenue,,Farmington Ave
984822,41.760828,-72.71547,West Hartford,7/27/21,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,,Prospect Ave
836827,41.762382,-72.740447,West Hartford,7/27/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,RAYMOND RD,Farmington Ave
833673,41.739445,-72.719116,West Hartford,7/27/21,A,B,4,Local,342,NEW PARK AV,NEW PARK AV,,Jefferson Avenue,New Park Ave
989042,41.762472,-72.715676,West Hartford,7/28/21,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,WARRENTON AV,,Prospect Ave
835902,41.76295238,-72.73820117,West Hartford,7/28/21,A,B,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,,Milton St.,Farmington Ave
838346,41.763485,-72.73537,West Hartford,7/29/21,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Outlook Ave.,Farmington Ave
835948,41.75622,-72.74377,West Hartford,7/29/21,A,B,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,BOULEVARD,,South Main to NB
834950,41.72989,-72.72399,West Hartford,7/29/21,O,O,4,Local,457,SOUTH ST,SOUTH ST,,South Street,New Britain Ave
844816,41.753099,-72.71506,West Hartford,7/30/21,A,B,4,Local,394,PROSPECT AV,PROSPECT AV,,Kane Street,Prospect Ave
837326,41.77108,-72.743808,West Hartford,7/30/21,A,C,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Hilltop Drive,North Main from Center
836553,41.7397,-72.719063,West Hartford,7/30/21,A,B,4,Local,342,NEW PARK AV,NEW PARK AV,,Jefferson Ave,New Park Ave
843017,41.739434,-72.719201,West Hartford,7/31/21,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,,Oakwood Ave,New Park Ave
